assembly_id,component_index,zero_quality,deterministic_quality,structured_quality,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success
100034,5,0.3889899048438474,0.036927635128279734,0.0711293151313888,-0.41532448039306696,0.00040728136157677563,-0.07565118682692507,0.16612979215722679,True
100035,1,0.08103832634789526,0.029693537932721142,0.0810383263478952,-0.06695752684415018,0.0,-0.09421913177428477,0.09421913177428477,True
100035,2,0.08334628068132663,0.02969353793272115,0.0512267823199931,0.17177573273466668,-1.7639492341239006e-18,9.171524625485835e-18,0.06871029309386667,True
100035,3,0.3945435382795613,0.07899465498951735,0.1614204043722638,-0.018766299344627594,-0.03177158989011931,-0.13492648381668887,0.13492648381668887,True
100035,4,0.40875183746555066,0.1083118403431715,0.1809329368082742,-0.0407173130193855,0.0011927262889438078,-0.09643807332255701,0.09643807332255701,True
100035,5,0.3617749802187941,0.14929063427809078,0.1747741985372666,0.0880534436589965,0.011551851919835196,-0.018572216889202867,0.0352213774635986,True
100036,1,0.4032817977637571,1.0797174672328963e-14,0.0,-3.2464121887863695e-17,0.04080745054374029,0.16075524891536283,0.16075524891536283,True
100036,2,0.3817836863842961,0.017284867407707676,0.0517659585051929,0.197912283537345,-0.013243827972442588,-0.06808322023587586,0.079164913414938,True
100036,3,0.29201569930296645,0.15607405470202557,0.1272226586006503,-0.18366623770559834,0.00010950626238027468,3.171841925935816e-17,0.07346649508223933,True
100036,4,0.5123263182028942,0.3848987763546603,0.4058172236346564,-0.09860002494172428,0.013504742978956083,-0.34673140976691386,0.34673140976691386,True
100036,5,0.6183498455036242,0.40084842548853716,0.3719346180545548,-0.3216550865701503,-0.010244339042212924,-2.485533480423019e-17,0.1286620346280601,True
100037,1,0.19506332075518254,0.07580729283600401,0.0571282853669797,-0.02214464463460713,0.019216111635325668,-0.008881286076193717,0.01601342636277139,True
100037,2,0.27453453333244726,0.16246856683528094,0.1603298471593384,-0.049626460187743485,0.003574255370661332,-0.11734564285915483,0.11734564285915483,True
100037,3,0.36011516606509497,0.24598607342475073,0.2296586659603935,-0.03543250061133999,0.003514342855689355,-0.06341012658577794,0.06341012658577794,True
100037,4,0.37059398427590456,0.281219201372437,0.236612924343407,-3.937415840200804e-17,0.0016021033842660067,0.041164099898365225,0.041164099898365225,True
