assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
67,COMPOSITE_Q_PLUS_RF,0.09369085597141058,0.07759219991058021,0.20420755797100104,4.6980213830316586e-08,0.0915091451287206
67,COMPOSITE_Q_PLUS_GB,0.09369068087618927,0.07759262807319252,0.2042059285193395,2.509989857624184e-08,0.09151106368460094
68,COMPOSITE_Q,0.23417848581672318,0.21691458262009192,0.4765262135405073,9.58493512337455e-09,0.26146244093062876
68,COMPOSITE_Q_PLUS_RF,0.23417858516208417,0.21691544740595986,0.4765254795756359,1.0212893430949777e-07,0.26146276428925175
68,COMPOSITE_Q_PLUS_GB,0.23417866064747603,0.21691452896872182,0.47652664379259513,2.2253027120999747e-07,0.2614624205999958
69,COMPOSITE_Q,0.6308515196515353,0.5918129960967405,1.2804468615054048,7.147152780717647e-08,0.691735409294333
69,COMPOSITE_Q_PLUS_RF,0.630851642299576,0.591813130643566,1.2804468716351516,2.5424296534737323e-07,0.6917356534307112
69,COMPOSITE_Q_PLUS_GB,0.6308515481680599,0.591813319194211,1.2804464323309976,1.206512250107039e-07,0.6917358651512986
70,COMPOSITE_Q,0.4890390103904361,0.49976111545902296,0.9422585019109782,3.76362513931916e-08,0.5643311388856043
70,COMPOSITE_Q_PLUS_RF,0.4890446339908811,0.4997615328927413,0.9422744272346999,2.0854849127061037e-06,0.5643322030717495
70,COMPOSITE_Q_PLUS_GB,0.4890414029767561,0.4997612540434144,0.9422661043182798,1.2483991945755335e-07,0.5643315801627198
